管線材質	ORDER_SEQ	0	SIZE1	SIZE2	SCH1	SCH2	SIZE_LAYOUT	厚度	UNIT	IDENT_CODE	用料時機	採購量	可領用量	合計	合計2	-	A	B	D	E	合計.1	-.1	A.1	B.1	D.1	E.1	需求總計	-.2	A.2	B.2	D.2	E.2	缺料總計	先不領	可領料	CHECK	-.3	A.3	B.3	D.3	E.3	領料總計	7/2	7/9	7/11	8/15	Unnamed: 47	7/2.1	7/10	8/15.1	Unnamed: 51	7/2.2	7/10.1	7/11.1	8/15.2	Unnamed: 56	7/2.3	7/10.2	8/15.3	Unnamed: 60	7/2.4	7/10.3	7/11.2	8/15.4
不銹鋼321	620	GLOBE VALVE CL300 RJ SS A351-CF8C BODY SS 321-TR STLD-S&D PLUG-D OS&Y BB API ASME LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	4	 	 	 	"4"""		PC	V223247	安裝	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	630	CHECK VALVE CL2500 BW SS A182-F321 BODY SS 321-TR STLD-S&D LIFT W/ SPRG WC ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	V112054	預製	10		8	8	8	0	0	0	0	8	8	0	0	0	0	8	-8	0	0	0	0	-8				0	0	0	0	0	0																						
不銹鋼321	630	CHECK VALVE CL2500 BW SS A182-F321 BODY SS 321-TR STLD-S&D LIFT W/ SPRG WC ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	PC	V111995	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
不銹鋼321	630	CHECK VALVE CL800 SW SS A182-F321 BODY SS 321-TR STLD-S&D LIFT W/ SPRG BC API  NACE	0.75	 	 	 	"3/4"""		PC	V107680	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	674	STOP CHECK VALVE CL2500 BW SS A351-CF8C BODY SS 321-TR STLD-S&D PLUG-D OS&Y PSB Y-PAT GR OP API LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	8	 	S-160	 	"8"" S-160"	23.01	PC	V230322	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
合金鋼P11	102	PIPE SMLS BE AS A335-P11  ASME   	0.75	 	XXS	 	"3/4"" XXS"	7.82	M	P50719	預製	312		0.6	0.6	0	0	0	0.6	0	0.6	0	0	0	6	0	6	0	0	0	-6	0	-6				0	0	0	0	0	0																						
合金鋼P11	102	PIPE SMLS BE AS A335-P11  ASME   (IMPACT TEST at -1 DEG. C)	10	 	35MM	 	"10"" 35MM"	35	M	P44899	預製	6		1.1	1.1	0	0	0	1.1	0	1.1	0	0	0	6	0	6	0	0	0	-6	0	-6				0	0	0	0	0	0																						
合金鋼P11	102	PIPE SMLS BE AS A335-P11  ASME   (IMPACT TEST at -1 DEG. C)	8	 	28MM	 	"8"" 28MM"	18.26	M	P45135	預製	6		4.8	4.8	0	0	0	4.8	0	4.8	0	0	0	6	0	6	0	0	0	-6	0	-6				0	0	0	0	0	0																						
合金鋼P11	102	PIPE SMLS BE AS A335-P11  ASME   (IMPACT TEST at -1 DEG. C)	6	 	24MM	 	"6"" 24MM"	24	M	P45039	預製	6		0.4	0.4	0	0	0.4	0	0	0.4	0	0	6	0	0	6	0	0	-6	0	0	-6				0	0	0	0	0	0																						
合金鋼P11	303	90 ELBOW SMLS BW AS A234-WP11-2  ASME   	0.75	 	XXS	 	"3/4"" XXS"	7.82	PC	N11101	預製	187		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
合金鋼P11	303	90 ELBOW SMLS BW AS A234-WP11-2  ASME   (IMPACT TEST at -1 DEG. C)	8	 	28MM	 	"8"" 28MM"	18.26	PC	N139911	預製	4		4	4	0	0	0	4	0	4	0	0	0	4	0	4	0	0	0	-4	0	-4				0	0	0	0	0	0																						
合金鋼P11	363	ECC. REDUCER SMLS BW AS A234-WP11-2  ASME   (IMPACT TEST at -1 DEG. C)	10	8	35MM	28MM	"10"" 35MM X 8"" 28MM"		PC	R752059	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
合金鋼P11	363	ECC. REDUCER SMLS BW AS A234-WP11-2  ASME   (IMPACT TEST at -1 DEG. C)	8	6	28MM	24MM	"8"" 28MM X 6"" 24MM"		PC	R752060	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
合金鋼P11	415	WN FLANGE CL2500 RJ AS A182-F11-2  ASME   	0.75	 	XXS	 	"3/4"" XXS"	7.82	PC	F41280	預製	112		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
合金鋼P11	415	WN FLANGE CL2500 RJ AS A182-F11-2  ASME   (IMPACT TEST at -1 DEG. C)	6	 	24MM	 	"6"" 24MM"	24	PC	F137633	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
合金鋼P11	453	"ORIFICE WN FLANGE CL2500 RJ AS A182-F11-2 W/ 1/2"" SW TAPS ASME   (IMPACT TEST at -1 DEG. C)"	10	 	35MM	 	"10"" 35MM"	35	PAIR	F137648	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
合金鋼P11	471	GASKET CL2500 RJ OCT-R AS 5CR-1/2MO  ASME    	8	 	 	 	"8"""		PC	G94149	安裝	4		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
合金鋼P11	471	GASKET CL2500 RJ OCT-R AS 5CR-1/2MO  ASME    	6	 	 	 	"6"""		PC	G94148	安裝	0		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2.5	605	 	 	2-1/2 IN x 605 MM LG		SET	G81630	安裝	13		12	12	0	0	0	12	0	12	0	0	0	12	0	12	0	0	0	-12	0	-12				0	0	0	0	0	0																						
合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2	430	 	 	2 IN x 430 MM LG		SET	G22029	安裝	0		8	8	0	0	0	8	0	8	0	0	0	8	0	8	0	0	0	-8	0	-8				0	0	0	0	0	0																						
合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2	470	 	 	2 IN x 470 MM LG		SET	G81565	安裝	26		24	24	0	0	0	24	0	24	0	0	0	24	0	24	0	0	0	-24	0	-24				0	0	0	0	0	0																						
合金鋼P11	620	GLOBE VALVE CL2500 BW-STUB AS A182-F11 BODY 13CR-TR STLD-S&D PLUG-D OS&Y WB Y-PAT ASME  LOW EMIS (STUB : SMLS BE XXS A335-P11)  (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""		PC	V232456	預製	4		4	4	0	0	0	4	0	4	0	0	0	4	0	4	0	0	0	-4	0	-4				0	0	0	0	0	0																						
合金鋼P5	102	PIPE SMLS BE AS A335-P5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	M	P24642	預製	66		59.5	59.5	0	0	0	59.5	0	59.5	0	0	0	66	0	66	0	0	0	-66	0	-66				0	0	0	0	0	0																						
合金鋼P5	102	PIPE SMLS BE AS A335-P5  ASME   	6	 	S-80	 	"6"" S-80"	10.97	M	P24643	預製	30		28.3	28.3	0	0	0.4	27.9	0	28.299999999999997	0	0	0	36	0	36	0	0	0	-36	0	-36				0	0	0	0	0	0																						
合金鋼P5	121	"PIPE NIPPLE SMLS TBE AS A335-P5 L=100MM(4"") ASME   "	1	 	S-160	 	"1"" S-160"	6.35	PC	P50584	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
合金鋼P5	301	45 ELBOW SMLS BW AS A234-WP5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03273	預製	3		3	3	0	0	0	3	0	3	0	0	0	3	0	3	0	0	0	-3	0	-3				0	0	0	0	0	0																						
合金鋼P5	303	90 ELBOW SMLS BW AS A234-WP5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N05448	預製	13		13	13	0	0	0	13	0	13	0	0	0	13	0	13	0	0	0	-13	0	-13				0	0	0	0	0	0																						
合金鋼P5	303	90 ELBOW SMLS BW AS A234-WP5  ASME   	6	 	S-80	 	"6"" S-80"	10.97	PC	N05447	預製	2		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
合金鋼P5	331	SOCKOLET CL6000 SW AS A182-F5  MSS   	8	1	 	 	"8"" X 1"""		PC	S08472	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
合金鋼P5	372	CAP CL6000 FNPT AS A182-F5  ASME   	1	 	 	 	"1"""		PC	N69824	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
合金鋼P5	471	"GASKET CL600 RF SP-WD SS304 & FIL-FLEX-GRAPH O.R-CS  ASME  4.5MM(3/16"") THCK  "	8	 	 	 	"8"""		PC	G09000	安裝	32		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
合金鋼P5	471	"GASKET CL600 RF SP-WD SS304 & FIL-FLEX-GRAPH O.R-CS  ASME  4.5MM(3/16"") THCK  "	4	 	 	 	"4"""		PC	G09003	安裝	20		4	4	0	0	0	4	0	4	0	0	0	4	0	4	0	0	0	-4	0	-4				0	0	0	0	0	0																						
合金鋼P5	471	"GASKET CL600 RF SP-WD SS304 & FIL-FLEX-GRAPH O.R-CS  ASME  4.5MM(3/16"") THCK  "	2	 	 	 	"2"""		PC	G09010	安裝	6		3	3	0	0	0	3	0	3	0	0	0	3	0	3	0	0	0	-3	0	-3				0	0	0	0	0	0																						
合金鋼P5	481	STUD BOLT UNC AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME	0.875	150	 	 	1-1/8 IN x 215 MM LG		SET	G18837	安裝	0		0	12	0	0	0	12	0	12	0	0	0	12	0	12	0	0	0	-12	0	-12				0	0	0	0	0	0																						
合金鋼P5	481	STUD BOLT UNC AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	0.875	150	 	 	7/8 IN x 150 MM LG		SET	G18525	安裝	19		16	16	0	0	0	16	0	16	0	0	0	16	0	16	0	0	0	-16	0	-16				0	0	0	0	0	0																						
合金鋼P5	481	STUD BOLT UNC AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	0.875	160	 	 	7/8 IN x 160 MM LG		SET	G18523	安裝	10		8	8	0	0	0	8	0	8	0	0	0	8	0	8	0	0	0	-8	0	-8				0	0	0	0	0	0																						
合金鋼P5	481	STUD BOLT UNC AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	0.625	110	 	 	5/8 IN x 110 MM LG		SET	G18690	安裝	19		16	16	0	0	0	16	0	16	0	0	0	16	0	16	0	0	0	-16	0	-16				0	0	0	0	0	0																						
合金鋼P5	610	GATE VALVE CL800 SW-STUB/ FNPT AS A182-F5 BODY 13CR-TR STLD-S&D SLD-WG OS&Y BB API LOW EMIS (STUB : SMLS PE S-160 A335-P5)  (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	1	 	 	 	"1"""		PC	V222267	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
鎳鉻鋼825	102	PIPE SMLS BE NI-AL B423 N08825  ASME  NACE	2	 	S-80S	 	"2"" S-80S"	5.54	M	P07179	預製	12		8.7	8.7	8.7	0	0	0	0	8.7	12	0	0	0	0	12	-12	0	0	0	0	-12				0	0	0	0	0	0																						
鎳鉻鋼825	102	PIPE SMLS BE NI-AL B423 N08825  ASME  NACE	1.5	 	S-80S	 	"1-1/2"" S-80S"	5.08	M	P16053	預製	6		3.4	3.4000000000000004	3.4000000000000004	0	0	0	0	3.4000000000000004	6	0	0	0	0	6	-6	0	0	0	0	-6				0	0	0	0	0	0																						
鎳鉻鋼825	102	PIPE SMLS BE NI-AL B423 N08825  ASME  NACE	1	 	S-80S	 	"1"" S-80S"	4.55	M	P15885	預製	12		10.2	10.2	10.2	0	0	0	0	10.2	12	0	0	0	0	12	-12	0	0	0	0	-12				0	0	0	0	0	0																						
鎳鉻鋼825	102	PIPE SMLS BE NI-AL B423 N08825  ASME  NACE	0.75	 	S-80S	 	"3/4"" S-80S"	3.91	M	P15787	預製	6		0.30000000000000004	0.30000000000000004	0.30000000000000004	0	0	0	0	0.30000000000000004	6	0	0	0	0	6	-6	0	0	0	0	-6				0	0	0	0	0	0																						
鎳鉻鋼825	102	PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE	16	 	S-80	 	"16"" S-80"	21.44	M	P15174	預製	36		31.6	31.6	31.6	0	0	0	0	31.6	36	0	0	0	0	36	-36	0	0	0	0	-36				0	0	0	0	0	0																						
鎳鉻鋼825	102	PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE	14	 	S-80	 	"14"" S-80"	19.05	M	P15018	預製	12		8.2	8.200000000000001	8.200000000000001	0	0	0	0	8.200000000000001	12	0	0	0	0	12	-12	0	0	0	0	-12				0	0	0	0	0	0																						
鎳鉻鋼825	102	PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE	12	 	S-80	 	"12"" S-80"	17.48	M	P14816	預製	18		17.199999999999996	17.2	17.2	0	0	0	0	17.2	24	0	0	0	0	24	-24	0	0	0	0	-24				0	0	0	0	0	0																						
鎳鉻鋼825	102	PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE	10	 	S-80	 	"10"" S-80"	15.09	M	P14641	預製	18		11.4	11.4	11.4	0	0	0	0	11.4	18	0	0	0	0	18	-18	0	0	0	0	-18				0	0	0	0	0	0																						
鎳鉻鋼825	102	PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE	8	 	S-80S	 	"8"" S-80S"	12.7	M	P15604	預製	12		6.7	6.7	6.7	0	0	0	0	6.7	12	0	0	0	0	12	-12	0	0	0	0	-12				0	0	0	0	0	0																						
鎳鉻鋼825	102	PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE	6	 	S-80S	 	"6"" S-80S"	10.97	M	P15311	預製	18		17.099999999999998	17.1	17.1	0	0	0	0	17.1	24	0	0	0	0	24	-24	0	0	0	0	-24				0	0	0	0	0	0																						
鎳鉻鋼825	301	45 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	10	 	S-80	 	"10"" S-80"	15.09	PC	N24475	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	303	90 ELBOW CL3000 FNPT NI-AL B564 N08825  ASME  NACE	1.5	 	 	 	"1-1/2"""		PC	N41708	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	303	90 ELBOW CL3000 FNPT NI-AL B564 N08825  ASME  NACE	1	 	 	 	"1"""		PC	N41706	預製	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
鎳鉻鋼825	303	90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE	2	 	S-80S	 	"2"" S-80S"	5.54	PC	N31572	預製	9		7	7	7	0	0	0	0	7	7	0	0	0	0	7	-7	0	0	0	0	-7				0	0	0	0	0	0																						
鎳鉻鋼825	303	90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE	1.5	 	S-80S	 	"1-1/2"" S-80S"	5.08	PC	N31302	預製	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
鎳鉻鋼825	303	90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE	1	 	S-80S	 	"1"" S-80S"	4.55	PC	N31121	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
鎳鉻鋼825	303	90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	16	 	S-80	 	"16"" S-80"	21.44	PC	N32468	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	303	90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	 	S-80	 	"14"" S-80"	19.05	PC	N32283	預製	6		6	6	6	0	0	0	0	6	6	0	0	0	0	6	-6	0	0	0	0	-6				0	0	0	0	0	0																						
鎳鉻鋼825	303	90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	 	S-80	 	"12"" S-80"	17.48	PC	N32160	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
鎳鉻鋼825	303	90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	10	 	S-80	 	"10"" S-80"	15.09	PC	N31987	預製	6		6	6	6	0	0	0	0	6	6	0	0	0	0	6	-6	0	0	0	0	-6				0	0	0	0	0	0																						
鎳鉻鋼825	303	90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	8	 	S-80S	 	"8"" S-80S"	12.7	PC	N32763	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	303	90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	6	 	S-80S	 	"6"" S-80S"	10.97	PC	N32583	預製	13		13	13	13	0	0	0	0	13	13	0	0	0	0	13	-13	0	0	0	0	-13				0	0	0	0	0	0																						
鎳鉻鋼825	311	TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE	2	 	S-80S	 	"2"" S-80S"	5.54	PC	S27953	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	16	 	S-80	 	"16"" S-80"	21.44	PC	S29133	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	 	S-80	 	"14"" S-80"	19.05	PC	S28979	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	 	S-80	 	"12"" S-80"	17.48	PC	S28781	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	10	 	S-80	 	"10"" S-80"	15.09	PC	S28647	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	8	 	S-80S	 	"8"" S-80S"	12.7	PC	S29439	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	6	 	S-80S	 	"6"" S-80S"	10.97	PC	S29225	預製	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
鎳鉻鋼825	312	REDU. TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE	2	1	S-80S	S-80S	"2"" S-80S X 1"" S-80S"		PC	R02559	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
鎳鉻鋼825	312	REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	16	10	S-80	S-80	"16"" S-80 X 10"" S-80"		PC	R45326	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	312	REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	10	S-80	S-80	"14"" S-80 X 10"" S-80"		PC	R41004	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	0.75	S-80	S-80S	"16"" S-80 X 3/4"" S-80S"		PC	R118972	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	1.5	S-80	S-80S	"16"" S-80 X 1-1/2"" S-80S"		PC	R119471	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	6	S-80	S-80S	"16"" S-80 X 6"" S-80S"		PC	R120655	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	10	1.5	S-80	S-80S	"10"" S-80 X 1-1/2"" S-80S"		PC	R112132	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	8	0.75	S-80S	S-80S	"8"" S-80S X 3/4"" S-80S"		PC	R126076	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	6	1.5	S-80S	S-80S	"6"" S-80S X 1-1/2"" S-80S"		PC	R125015	預製	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	6	1	S-80S	S-80S	"6"" S-80S X 1"" S-80S"		PC	R124763	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
鎳鉻鋼825	362	CONC. SWAGE NIPPLE  BLE/ PSE NI-AL B366-WPNICMC  MSS  NACE	2	1	S-80S	S-80S	"2"" S-80S X 1"" S-80S"		PC	S31586	預製	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
鎳鉻鋼825	363	CONC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	10	S-80	S-80	"14"" S-80 X 10"" S-80"		PC	R102428	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	363	ECC. REDUCER SMLS BW NI-AL B366-WPNICMC  ASME  NACE	2	1.5	S-80S	S-80S	"2"" S-80S X 1-1/2"" S-80S"		PC	R90054	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	16	12	S-80	S-80	"16"" S-80 X 12"" S-80"		PC	R95737	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	12	S-80	S-80	"14"" S-80 X 12"" S-80"		PC	R94310	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	8	S-80	S-80S	"12"" S-80 X 8"" S-80S"		PC	R93566	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	10	S-80	S-80	"12"" S-80 X 10"" S-80"		PC	R92718	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	10	6	S-80	S-80S	"10"" S-80 X 6"" S-80S"		PC	R92256	預製	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	8	6	S-80S	S-80S	"8"" S-80S X 6"" S-80S"		PC	R98286	預製	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
鎳鉻鋼825	372	CAP SMLS BW NI-AL B366-WPNICMC  ASME  NACE	16	 	S-80	 	"16"" S-80"	21.44	PC	N33679	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	10	 	 	 	"10"""		PC	F13422	安裝	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	6	 	 	 	"6"""		PC	F13435	安裝	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1	 	 	 	"1"""		PC	F13417	安裝	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	16	 	S-80	 	"16"" S-80"	21.44	PC	F30840	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
